Demographic,Mean Scale Score
Asian,721
Black,s
Hispanic,697
White,707
Asian,689
Black,661
Hispanic,660
White,674
Asian,700
Black,679
Hispanic,678
White,682
Asian,702
Black,691
Hispanic,679
White,697
Asian,702
Black,688
Hispanic,684
White,699
Asian,703
Black,682
Hispanic,682
White,692
Asian,710
Black,693
Hispanic,695
White,704
Asian,713
Black,697
Hispanic,705
White,706
Asian,677
Black,662
Hispanic,672
White,678
Asian,690
Black,665
Hispanic,671
White,682
Asian,699
Black,679
Hispanic,685
White,691
Asian,705
Black,695
Hispanic,683
White,693
Asian,692
Black,675
Hispanic,678
White,687
Asian,696
Black,681
Hispanic,681
White,693
Asian,707
Black,691
Hispanic,691
White,703
Asian,677
Black,657
Hispanic,649
White,667
Asian,682
Black,665
Hispanic,669
White,685
Asian,699
Black,668
Hispanic,674
White,682
Asian,702
Black,689
Hispanic,691
White,690
Asian,701
Black,688
Hispanic,684
White,690
Asian,700
Black,686
Hispanic,688
White,697
Asian,699
Black,684
Hispanic,681
White,687
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,702
Black,686
Hispanic,688
White,698
Asian,706
Black,690
Hispanic,691
White,699
Asian,730
Black,s
Hispanic,683
White,698
Asian,724
Black,s
Hispanic,687
White,692
Asian,737
Black,s
Hispanic,694
White,712
Asian,734
Black,s
Hispanic,s
White,719
Asian,733
Black,s
Hispanic,707
White,714
Asian,705
Black,696
Hispanic,693
White,691
Asian,709
Black,s
Hispanic,695
White,694
Asian,715
Black,s
Hispanic,694
White,698
Asian,722
Black,s
Hispanic,691
White,686
Asian,727
Black,s
Hispanic,692
White,701
Asian,749
Black,s
Hispanic,701
White,715
Asian,740
White,708
Asian,734
Black,s
Hispanic,689
White,712
Asian,735
Black,s
Hispanic,697
White,704
Asian,713
Black,s
Hispanic,672
White,685
Asian,717
Black,s
Hispanic,690
White,703
Asian,735
Black,s
Hispanic,693
White,705
Asian,718
Black,s
Hispanic,683
White,696
Asian,722
Black,s
Hispanic,685
White,689
Asian,729
Black,s
Hispanic,s
White,703
Asian,733
Black,s
Hispanic,691
White,705
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,723
Black,695
Hispanic,693
White,703
Asian,726
Black,689
Hispanic,694
White,700
Asian,707
Black,s
Hispanic,662
White,688
Asian,715
Black,698
Hispanic,670
White,697
Asian,741
Black,s
Hispanic,700
White,713
Asian,710
Black,s
Hispanic,700
White,687
Asian,712
Black,700
Hispanic,s
White,699
Asian,694
Black,s
Hispanic,681
White,694
Asian,699
Black,s
Hispanic,692
White,696
Asian,698
Black,667
Hispanic,s
White,668
Asian,724
Black,692
Hispanic,675
White,681
Asian,712
Black,697
Hispanic,677
White,683
Asian,739
Black,s
Hispanic,710
White,717
Asian,706
Black,s
Hispanic,692
White,686
Asian,717
Black,689
Hispanic,704
White,705
Asian,712
Black,s
Hispanic,689
White,704
Asian,719
Black,667
Hispanic,684
White,691
Asian,705
Black,688
Hispanic,s
White,678
Asian,731
Black,684
Hispanic,674
White,684
Asian,715
Black,699
Hispanic,692
White,696
Asian,731
Black,s
Hispanic,719
White,709
Asian,726
Black,s
Hispanic,710
White,704
Asian,724
Black,692
Hispanic,708
White,697
Asian,719
Black,s
Hispanic,693
White,720
Asian,717
Black,692
Hispanic,691
White,689
Asian,710
Black,686
Hispanic,675
White,681
Asian,714
Black,685
Hispanic,686
White,690
Asian,718
Black,s
Hispanic,700
White,704
Asian,717
Black,s
Hispanic,711
White,697
Asian,697
Black,s
Hispanic,693
White,714
Asian,716
Black,690
Hispanic,669
White,694
Asian,703
Black,690
Hispanic,678
White,687
Asian,716
Black,677
Hispanic,698
White,696
Asian,707
Black,684
Hispanic,698
White,695
Asian,704
Black,692
Hispanic,680
White,707
Asian,717
Black,685
Hispanic,673
White,694
Asian,714
Black,693
Hispanic,s
White,692
Asian,706
Black,s
Hispanic,691
White,689
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,716
Black,688
Hispanic,698
White,699
Asian,712
Black,691
Hispanic,698
White,697
Asian,730
Black,696
Hispanic,719
White,751
Asian,737
Black,709
Hispanic,724
White,732
Asian,730
Hispanic,717
White,737
Asian,727
Black,s
Hispanic,711
White,719
Asian,737
Black,693
Hispanic,710
White,704
Asian,702
Black,693
Hispanic,701
White,702
Asian,705
Black,689
Hispanic,692
White,693
Asian,706
Black,682
Hispanic,675
White,684
Asian,716
Black,671
Hispanic,701
White,703
Asian,718
Black,693
Hispanic,711
White,704
Asian,731
Black,s
Hispanic,707
White,721
Asian,728
Black,s
Hispanic,s
White,717
Asian,722
Black,681
Hispanic,704
White,708
Asian,714
Black,706
Hispanic,694
White,709
Asian,705
Black,665
Hispanic,679
White,686
Asian,705
Black,685
Hispanic,687
White,689
Asian,712
Black,696
Hispanic,713
White,718
Asian,714
Black,705
Hispanic,720
White,701
Asian,697
Black,s
Hispanic,690
White,707
Asian,728
Black,s
Hispanic,706
White,700
Asian,739
Black,687
Hispanic,712
White,721
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,719
Black,696
Hispanic,703
White,703
Asian,717
Black,695
Hispanic,701
White,709
Asian,733
Black,697
Hispanic,705
White,722
Asian,731
Black,s
Hispanic,706
White,717
Asian,737
Hispanic,724
White,731
Asian,741
Black,s
Hispanic,724
White,730
Asian,742
Black,s
Hispanic,686
White,722
Asian,713
Black,s
Hispanic,s
White,699
Asian,714
Black,s
Hispanic,697
White,702
Asian,739
Black,709
Hispanic,700
White,706
Asian,736
Black,s
Hispanic,702
White,714
Asian,753
Black,695
Hispanic,708
White,728
Asian,746
Hispanic,719
White,726
Asian,746
Black,s
Hispanic,745
White,729
Asian,743
Black,s
Hispanic,715
White,722
Asian,741
Black,s
Hispanic,727
White,725
Asian,737
Black,706
Hispanic,s
White,726
Asian,731
Black,s
Hispanic,713
White,706
Asian,729
Black,s
Hispanic,713
White,711
Asian,732
Black,s
Hispanic,706
White,714
Asian,734
Hispanic,722
White,719
Asian,733
Black,s
Hispanic,s
White,716
Asian,748
Black,s
Hispanic,724
White,724
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,732
Black,717
Hispanic,713
White,714
Asian,734
Black,707
Hispanic,717
White,718
Asian,701
Black,s
Hispanic,679
White,700
Asian,710
Black,s
Hispanic,s
White,698
Asian,717
Black,s
Hispanic,s
White,705
Asian,723
Black,s
Hispanic,s
White,708
Asian,701
Black,s
Hispanic,s
White,697
Asian,693
Black,s
Hispanic,s
White,692
Asian,699
Black,s
Hispanic,s
White,s
Asian,704
Black,s
Hispanic,702
White,705
Asian,715
Black,s
Hispanic,665
White,704
Asian,725
Black,s
Hispanic,s
White,706
Asian,735
Black,s
Hispanic,s
White,730
Asian,730
Black,s
Hispanic,s
White,739
Asian,713
Black,s
Hispanic,s
White,707
Asian,722
Black,s
Hispanic,s
White,717
Asian,711
Black,s
Hispanic,s
White,703
Asian,703
Black,s
Hispanic,678
White,700
Asian,695
Black,s
Hispanic,672
White,695
Asian,705
Black,s
Hispanic,s
White,696
Asian,715
Black,s
Hispanic,s
White,713
Asian,717
Black,s
Hispanic,s
White,707
Asian,713
Black,s
Hispanic,s
White,701
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,707
Black,709
Hispanic,702
White,702
Asian,710
Black,696
Hispanic,722
White,707
Asian,729
Black,s
Hispanic,703
White,711
Asian,740
Black,s
Hispanic,s
White,737
Asian,727
Black,s
Hispanic,720
White,713
Asian,738
Black,s
Hispanic,707
White,714
Asian,729
Black,s
Hispanic,688
White,722
Asian,712
Black,s
Hispanic,s
White,702
Asian,717
Black,s
Hispanic,709
White,710
Asian,731
Hispanic,731
White,709
Asian,739
Black,s
Hispanic,699
White,731
Asian,741
Black,s
Hispanic,s
White,740
Asian,745
Black,s
Hispanic,722
White,731
Asian,735
Black,694
Hispanic,701
White,720
Asian,731
Black,s
Hispanic,681
White,720
Asian,734
Black,s
Hispanic,705
White,721
Asian,717
Hispanic,693
White,698
Asian,719
Black,s
Hispanic,708
White,689
Asian,723
Black,s
Hispanic,685
White,709
Asian,726
Black,s
Hispanic,s
White,712
Asian,716
Black,s
Hispanic,712
White,706
Asian,721
Hispanic,696
White,704
Asian,729
Black,s
Hispanic,s
White,712
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,721
Black,696
Hispanic,688
White,709
Asian,727
Black,724
Hispanic,699
White,714
Asian,722
Black,690
Hispanic,s
White,707
Asian,746
Black,s
Hispanic,s
White,729
Asian,739
Black,s
Hispanic,s
White,741
Asian,751
Black,s
Hispanic,s
White,718
Asian,756
Black,s
Hispanic,s
White,746
Asian,710
Black,s
Hispanic,s
White,700
Asian,715
Black,s
Hispanic,s
White,704
Asian,738
Black,s
Hispanic,s
White,705
Asian,729
Black,s
Hispanic,s
White,714
Asian,738
Black,s
Hispanic,s
White,703
Asian,742
Black,s
Hispanic,s
White,718
Asian,730
Black,s
Hispanic,s
White,707
Asian,733
Black,s
Hispanic,s
White,715
Asian,719
Black,s
Hispanic,s
White,699
Asian,728
Black,689
Hispanic,690
White,687
Asian,751
Black,s
Hispanic,s
White,702
Asian,739
Black,s
Hispanic,s
White,707
Asian,722
Black,s
Hispanic,s
White,707
Asian,740
Black,s
Hispanic,s
White,726
Asian,742
Black,s
Hispanic,s
White,729
Asian,751
Black,s
Hispanic,s
White,714
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,726
Black,705
Hispanic,714
White,714
Asian,729
Black,708
Hispanic,690
White,704
Asian,703
Black,s
Hispanic,691
White,692
Asian,715
Black,s
Hispanic,711
White,703
Asian,715
Black,s
Hispanic,700
White,706
Asian,721
Black,s
Hispanic,692
White,692
Asian,734
Black,s
Hispanic,690
White,701
Asian,705
Black,695
Hispanic,697
White,707
Asian,704
Black,s
Hispanic,s
White,702
Asian,729
Black,s
Hispanic,678
White,716
Asian,736
Black,s
Hispanic,721
White,709
Asian,722
Black,s
Hispanic,725
White,711
Asian,734
Black,s
Hispanic,711
White,715
Asian,724
Black,s
Hispanic,s
White,689
Asian,721
Black,692
Hispanic,715
White,696
Asian,729
Black,s
Hispanic,714
White,728
Asian,713
Black,s
Hispanic,650
White,671
Asian,722
Black,s
Hispanic,680
White,691
Asian,721
Black,s
Hispanic,713
White,693
Asian,720
Black,s
Hispanic,713
White,727
Asian,726
Black,s
Hispanic,698
White,717
Asian,723
Black,s
Hispanic,698
White,696
Asian,733
Black,699
Hispanic,729
White,703
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,716
Black,697
Hispanic,703
White,698
Asian,724
Black,704
Hispanic,715
White,709
Asian,696
Black,660
Hispanic,670
White,681
Asian,704
Black,670
Hispanic,676
White,689
Asian,706
Black,678
Hispanic,680
White,697
Asian,712
Black,687
Hispanic,683
White,695
Asian,715
Black,690
Hispanic,685
White,697
Asian,714
Black,675
Hispanic,680
White,697
Asian,719
Black,692
Hispanic,689
White,701
Asian,686
Black,658
Hispanic,652
White,670
Asian,698
Black,659
Hispanic,665
White,680
Asian,702
Black,678
Hispanic,675
White,684
Asian,710
Black,680
Hispanic,682
White,702
Asian,716
Black,695
Hispanic,692
White,697
Asian,712
Black,692
Hispanic,691
White,694
Asian,714
Black,680
Hispanic,680
White,700
Asian,684
Black,650
Hispanic,647
White,672
Asian,688
Black,658
Hispanic,657
White,675
Asian,707
Black,666
Hispanic,672
White,694
Asian,705
Black,678
Hispanic,678
White,687
Asian,713
Black,681
Hispanic,684
White,701
Asian,713
Black,692
Hispanic,685
White,694
Asian,714
Black,685
Hispanic,695
White,697
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,713
Black,688
Hispanic,686
White,695
Asian,716
Black,685
Hispanic,688
White,699
Asian,729
Black,s
Hispanic,716
White,714
Asian,733
Black,s
Hispanic,717
White,719
Asian,726
Black,s
Hispanic,s
White,724
Asian,730
Black,s
Hispanic,730
White,736
Asian,731
Black,s
Hispanic,724
White,739
Asian,702
Black,s
Hispanic,s
White,704
Asian,712
Black,s
Hispanic,700
White,703
Asian,714
Black,s
Hispanic,700
White,702
Asian,734
Black,s
Hispanic,709
White,716
Asian,743
Black,s
Hispanic,720
White,734
Asian,740
Black,s
Hispanic,713
White,723
Asian,726
Black,s
Hispanic,703
White,711
Asian,725
Black,s
Hispanic,700
White,721
Asian,731
Black,s
Hispanic,s
White,720
Asian,702
Black,s
Hispanic,679
White,689
Asian,712
Black,s
Hispanic,708
White,698
Asian,729
Black,s
Hispanic,705
White,720
Asian,725
Black,s
Hispanic,711
White,710
Asian,717
Black,s
Hispanic,697
White,705
Asian,718
Black,s
Hispanic,702
White,706
Asian,732
Black,s
Hispanic,707
White,731
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,716
Black,697
Hispanic,700
White,710
Asian,725
Black,709
Hispanic,704
White,718
Asian,713
Black,664
Hispanic,683
White,684
Asian,709
Black,s
Hispanic,707
White,700
Asian,713
Black,681
Hispanic,674
White,694
Asian,712
Black,s
Hispanic,719
White,705
Asian,706
Black,697
Hispanic,697
White,702
Asian,709
Black,s
Hispanic,696
White,702
Asian,702
Black,s
Hispanic,695
White,702
Asian,705
Black,671
Hispanic,690
White,697
Asian,707
Black,685
Hispanic,676
White,701
Asian,710
Black,698
Hispanic,707
White,700
Asian,726
Black,679
Hispanic,684
White,716
Asian,709
Black,s
Hispanic,687
White,694
Asian,715
Black,707
Hispanic,699
White,715
Asian,720
Black,s
Hispanic,699
White,715
Asian,709
Black,693
Hispanic,696
White,690
Asian,708
Black,673
Hispanic,700
White,703
Asian,716
Black,677
Hispanic,677
White,687
Asian,719
Black,711
Hispanic,714
White,696
Asian,711
Black,675
Hispanic,692
White,697
Asian,713
Black,s
Hispanic,698
White,692
Asian,711
Black,688
Hispanic,692
White,704
Asian,689
Black,670
Hispanic,672
White,694
Asian,716
Black,684
Hispanic,690
White,697
Asian,719
Black,703
Hispanic,695
White,712
Asian,712
Black,701
Hispanic,685
White,699
Asian,705
Black,697
Hispanic,707
White,689
Asian,709
Black,688
Hispanic,692
White,696
Asian,716
Black,682
Hispanic,701
White,695
Asian,687
Black,665
Hispanic,669
White,679
Asian,700
Black,679
Hispanic,679
White,705
Asian,718
Black,694
Hispanic,699
White,701
Asian,731
Black,700
Hispanic,703
White,710
Asian,720
Black,689
Hispanic,689
White,693
Asian,711
Black,699
Hispanic,724
White,696
Asian,713
Black,694
Hispanic,696
White,702
Asian,695
Black,682
Hispanic,690
White,699
Asian,710
Black,690
Hispanic,703
White,706
Asian,709
Black,682
Hispanic,696
White,712
Asian,714
Black,687
Hispanic,694
White,698
Asian,s
Asian,720
Black,691
Hispanic,696
White,715
Asian,717
Black,701
Hispanic,696
White,696
Asian,715
Black,701
Hispanic,721
White,702
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,712
Black,695
Hispanic,703
White,700
Asian,712
Black,691
Hispanic,702
White,703
Asian,s
Black,664
Hispanic,677
White,s
Black,674
Hispanic,672
White,s
Asian,s
Black,664
Hispanic,673
Asian,s
Black,672
Hispanic,693
White,s
Asian,s
Black,669
Hispanic,666
Asian,s
Black,675
Hispanic,671
Asian,s
Black,665
Hispanic,673
White,s
Asian,s
Black,647
Hispanic,627
White,s
Asian,s
Black,667
Hispanic,676
White,s
Asian,s
Black,662
Hispanic,669
White,s
Asian,s
Black,671
Hispanic,671
Asian,s
Black,675
Hispanic,672
Asian,s
Black,674
Hispanic,675
Asian,s
Black,661
Hispanic,647
Asian,s
Black,645
Hispanic,642
White,s
Asian,s
Black,654
Hispanic,653
White,s
Asian,s
Black,660
Hispanic,671
White,s
Asian,s
Black,673
Hispanic,673
White,s
Asian,s
Black,667
Hispanic,s
Asian,s
Black,664
Hispanic,671
Black,661
Hispanic,670
Asian,s
Black,638
Hispanic,638
Asian,s
Black,662
Hispanic,666
White,s
Asian,s
Black,648
Hispanic,661
Asian,s
Black,674
Hispanic,675
White,s
Black,658
Hispanic,661
White,s
Black,667
Hispanic,663
Asian,s
Black,668
Hispanic,664
Asian,s
Black,622
Hispanic,618
White,s
Asian,s
Black,639
Hispanic,644
White,s
Asian,s
Black,652
Hispanic,658
White,s
Asian,s
Black,662
Hispanic,662
Asian,s
Black,668
Hispanic,668
White,s
Asian,s
Black,658
Hispanic,660
White,s
Black,663
Hispanic,667
White,s
Black,633
Hispanic,631
White,s
Asian,s
Black,639
Hispanic,635
White,s
Asian,s
Black,653
Hispanic,635
White,s
Asian,s
Black,656
Hispanic,641
Asian,s
Black,664
Hispanic,668
White,s
Asian,s
Black,663
Hispanic,666
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,677
Black,667
Hispanic,668
White,s
Asian,677
Black,664
Hispanic,664
White,s
Asian,s
Black,675
Hispanic,690
White,s
Asian,s
Black,679
Hispanic,689
Asian,s
Black,673
Hispanic,677
White,s
Asian,s
Black,676
Hispanic,681
White,s
Asian,s
Black,672
Hispanic,677
White,s
Asian,s
Black,676
Hispanic,671
Asian,s
Black,683
Hispanic,682
White,s
Asian,688
Black,668
Hispanic,659
White,s
Asian,s
Black,672
Hispanic,668
White,s
Asian,s
Black,671
Hispanic,668
Asian,s
Black,677
Hispanic,667
White,s
Asian,s
Black,670
Hispanic,678
Asian,s
Black,678
Hispanic,666
White,s
Asian,s
Black,666
Hispanic,658
Asian,692
Black,654
Hispanic,665
White,s
Asian,688
Black,669
Hispanic,668
White,s
Asian,s
Black,668
Hispanic,675
White,s
Asian,s
Black,671
Hispanic,669
Asian,s
Black,667
Hispanic,664
White,s
Asian,s
Black,671
Hispanic,683
Asian,s
Black,678
Hispanic,673
White,s
Asian,s
Black,640
Hispanic,646
White,s
Asian,s
Black,663
Hispanic,671
White,s
Asian,685
Black,667
Hispanic,666
White,s
Asian,s
Black,662
Hispanic,668
White,s
Asian,s
Black,671
Hispanic,672
White,s
Asian,s
Black,676
Hispanic,669
White,s
Asian,s
Black,668
Hispanic,683
White,s
Asian,s
Black,641
Hispanic,638
White,s
Asian,s
Black,653
Hispanic,656
White,s
Asian,s
Black,658
Hispanic,663
White,s
Asian,685
Black,672
Hispanic,664
White,s
Asian,s
Black,673
Hispanic,671
White,s
Asian,s
Black,667
Hispanic,674
White,s
Asian,s
Black,668
Hispanic,663
Asian,s
Black,637
Hispanic,637
White,s
Asian,s
Black,650
Hispanic,650
White,s
Asian,s
Black,645
Hispanic,653
White,s
Asian,s
Black,659
Hispanic,658
White,624
Asian,680
Black,665
Hispanic,656
Asian,s
Black,670
Hispanic,664
White,s
Asian,s
Black,664
Hispanic,662
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,683
Black,673
Hispanic,671
White,665
Asian,683
Black,671
Hispanic,669
White,672
Black,671
Hispanic,633
Asian,s
Black,684
Hispanic,685
Asian,s
Black,691
Hispanic,675
Asian,s
Black,690
Hispanic,688
White,s
Asian,679
Black,690
Hispanic,671
White,s
Asian,s
Black,681
Hispanic,683
White,s
Asian,s
Black,697
Hispanic,s
Asian,s
Black,659
Hispanic,623
White,646
Asian,s
Black,672
Hispanic,658
Asian,s
Black,676
Hispanic,706
Asian,s
Black,714
Hispanic,s
Asian,s
Black,694
Hispanic,692
White,s
Asian,686
Black,692
Hispanic,680
Asian,s
Black,690
Hispanic,s
White,s
Asian,s
Black,653
Hispanic,643
White,s
Asian,s
Black,661
Hispanic,617
White,s
Asian,s
Black,681
Hispanic,s
Asian,s
Black,673
Hispanic,685
Asian,s
Black,696
Hispanic,s
Asian,s
Black,688
Hispanic,682
White,s
Asian,s
Black,679
Hispanic,671
White,s
Asian,s
Black,660
Hispanic,643
White,s
Asian,s
Black,664
Hispanic,666
White,s
Asian,s
Black,677
Hispanic,s
White,s
Asian,s
Black,698
Hispanic,s
Asian,s
Black,674
Hispanic,691
Asian,s
Black,701
Hispanic,s
Asian,s
Black,696
Hispanic,684
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,s
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,688
Black,689
Hispanic,683
White,s
Asian,693
Black,690
Hispanic,676
White,s
Asian,s
Black,638
Hispanic,s
White,695
Asian,s
Black,s
Hispanic,s
White,701
Asian,s
Black,s
Hispanic,s
White,693
Hispanic,s
White,702
Black,s
Hispanic,s
White,707
Asian,s
Black,s
Hispanic,s
White,698
Asian,s
Black,s
Hispanic,s
White,701
Hispanic,s
White,720
Asian,s
Black,670
Hispanic,s
White,719
Asian,s
White,717
Asian,s
Black,s
Hispanic,s
White,725
Hispanic,s
White,737
Black,s
Hispanic,s
White,729
Asian,s
Black,s
Hispanic,s
White,724
Black,s
Hispanic,664
White,688
Hispanic,s
White,715
Asian,s
Black,669
Hispanic,s
White,687
Asian,s
Black,s
Hispanic,s
White,702
Asian,s
Black,s
Hispanic,s
White,697
Hispanic,s
White,705
Black,s
Hispanic,s
White,707
Hispanic,660
White,683
Black,s
Hispanic,697
White,703
Hispanic,s
White,707
Asian,s
Black,s
Hispanic,s
White,694
Black,s
Hispanic,s
White,709
Asian,s
Hispanic,s
White,695
Hispanic,s
White,699
Asian,s
Black,s
Hispanic,s
White,668
Asian,s
Hispanic,673
White,698
Black,s
Hispanic,669
White,679
Hispanic,s
White,691
Asian,s
Black,s
Hispanic,s
White,694
Black,s
Hispanic,s
White,700
Asian,s
Hispanic,s
White,693
Black,s
Hispanic,s
White,665
Asian,s
Black,s
Hispanic,s
White,685
Asian,s
Hispanic,679
White,688
Black,s
Hispanic,660
White,680
Hispanic,s
White,700
Asian,s
Black,s
Hispanic,s
White,708
Black,s
Hispanic,s
White,694
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,s
Black,692
Hispanic,701
White,706
Asian,705
Black,s
Hispanic,696
White,706
Asian,s
Black,645
Hispanic,646
White,s
Asian,s
Black,640
Hispanic,641
White,s
Asian,663
Black,635
Hispanic,635
White,s
Asian,s
Black,645
Hispanic,647
White,s
Asian,s
Black,650
Hispanic,648
White,s
Asian,s
Black,643
Hispanic,639
Black,648
Hispanic,648
White,s
Asian,s
Black,617
Hispanic,627
White,s
Asian,656
Black,641
Hispanic,639
White,s
Asian,s
Black,643
Hispanic,643
White,s
Asian,668
Black,655
Hispanic,657
White,s
Asian,s
Black,650
Hispanic,646
White,s
Asian,s
Black,648
Hispanic,655
White,s
Black,646
Hispanic,652
Asian,645
Black,620
Hispanic,618
White,s
Asian,s
Black,627
Hispanic,633
White,624
Asian,685
Black,650
Hispanic,648
White,s
Asian,s
Black,655
Hispanic,665
Asian,679
Black,652
Hispanic,657
White,s
Asian,s
Black,643
Hispanic,642
White,s
Black,649
Hispanic,640
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,653
Black,644
Hispanic,645
White,s
Black,648
Hispanic,646
White,s
Asian,701
Black,649
Hispanic,678
White,679
Asian,706
Black,695
Hispanic,693
White,730
Asian,700
Black,696
Hispanic,680
White,699
Asian,719
Black,666
Hispanic,695
White,710
Asian,725
Black,683
Hispanic,697
White,705
Asian,692
Black,s
Hispanic,685
White,692
Asian,689
Black,677
Hispanic,679
White,676
Asian,695
Black,671
Hispanic,675
White,688
Asian,722
Black,667
Hispanic,681
White,667
Asian,692
Black,684
Hispanic,672
White,678
Asian,727
Black,705
Hispanic,705
White,716
Asian,711
Black,666
Hispanic,677
White,681
Asian,709
Black,676
Hispanic,687
White,686
Asian,697
Black,s
Hispanic,680
White,695
Asian,694
Black,658
Hispanic,671
White,682
Asian,694
Black,667
Hispanic,684
White,701
Asian,709
Black,667
Hispanic,669
White,665
Asian,702
Black,688
Hispanic,689
White,694
Asian,704
Black,689
Hispanic,686
White,701
Asian,706
Black,667
Hispanic,675
White,682
Asian,715
Black,668
Hispanic,688
White,700
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,703
Black,673
Hispanic,682
White,688
Asian,701
Black,671
Hispanic,682
White,691
Asian,699
Black,682
Hispanic,686
White,672
Asian,708
Black,701
Hispanic,696
White,715
Asian,715
Black,683
Hispanic,698
White,s
Asian,708
Black,704
Hispanic,700
White,698
Asian,708
Black,694
Hispanic,699
White,687
Asian,695
Black,691
Hispanic,692
White,690
Asian,701
Black,689
Hispanic,692
White,698
Asian,707
Black,691
Hispanic,681
White,671
Asian,706
Black,677
Hispanic,689
White,674
Asian,704
Black,672
Hispanic,693
White,699
Asian,720
Black,713
Hispanic,699
White,s
Asian,707
Black,691
Hispanic,691
White,690
Asian,723
Black,717
Hispanic,704
White,698
Asian,709
Black,698
Hispanic,703
White,702
Asian,700
Black,661
Hispanic,676
White,675
Asian,717
Black,695
Hispanic,687
White,676
Asian,710
Black,683
Hispanic,697
White,680
Asian,715
Black,696
Hispanic,700
White,705
Asian,723
Black,699
Hispanic,706
White,701
Asian,719
Black,708
Hispanic,704
White,684
Asian,725
Black,703
Hispanic,711
White,699
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,712
Black,704
Hispanic,700
White,690
Asian,712
Black,697
Hispanic,702
White,700
Asian,688
Black,669
Hispanic,673
White,s
Asian,692
Black,685
Hispanic,688
White,s
Asian,691
Black,688
Hispanic,679
White,s
Asian,705
Black,684
Hispanic,685
White,687
Asian,691
Black,682
Hispanic,686
White,s
Asian,689
Black,s
Hispanic,684
White,s
Asian,694
Black,s
Hispanic,688
White,s
Asian,692
Black,682
